log_id,user_id,role,store_id_accessed,query_type,execution_time_ms,rows_returned,queries_in_last_60s,hour_of_day,day_of_week,is_anomaly,anomaly_type
8685,3,analyst,1,SELECT_FILM_DETAILS,33,14,12,8.0,3.0,False,
8686,14,analyst,2,SELECT_CUSTOMER_HISTORY,95,96,8,8.0,3.0,False,
8687,13,analyst,2,SELECT_RENTAL_SUMMARY,50,176,3,9.0,3.0,False,
8688,19,support_staff,2,SELECT_CUSTOMER,34,3,14,9.0,3.0,False,
8689,19,support_staff,2,UPDATE_CUSTOMER,15,1,13,9.0,3.0,False,
8690,10,support_staff,1,SELECT_RENTAL_STATUS,43,8,6,9.0,3.0,False,
8691,18,billing_staff,2,INSERT_PAYMENT,21,1,14,9.0,3.0,False,
8692,14,analyst,2,SELECT_FILM_DETAILS,33,9,1,10.0,3.0,False,
8693,9,support_staff,1,SELECT_RENTAL_STATUS,35,18,13,10.0,3.0,False,
8694,3,analyst,1,SELECT_CUSTOMER_HISTORY,87,16,10,10.0,3.0,False,
8695,3,analyst,1,SELECT_CUSTOMER_HISTORY,80,8,10,10.0,3.0,False,
8696,3,analyst,1,SELECT_FILM_DETAILS,25,15,13,10.0,3.0,False,
8697,6,billing_staff,1,SELECT_PAYMENT,37,10,2,10.0,3.0,False,
8698,1,manager,1,SELECT_INVENTORY,62,180,13,11.0,3.0,False,
8699,15,auditor,2,SELECT_STAFF_ACTIVITY,141,25,1,11.0,3.0,False,
8700,2,analyst,1,SELECT_RENTAL_SUMMARY,45,74,11,11.0,3.0,False,
8701,5,billing_staff,1,INSERT_PAYMENT,20,1,10,11.0,3.0,False,
8702,16,billing_staff,2,SELECT_CUSTOMER,21,5,9,11.0,3.0,False,
8703,11,admin,1,UPDATE_STAFF,17,1,6,11.0,3.0,False,
8704,11,admin,1,UPDATE_STAFF,16,1,6,11.0,3.0,False,
8705,7,billing_staff,1,SELECT_CUSTOMER,24,1,6,11.0,3.0,False,
8706,18,billing_staff,2,SELECT_PAYMENT,39,4,14,11.0,3.0,False,
8707,6,billing_staff,1,SELECT_CUSTOMER,25,8,3,12.0,3.0,False,
8708,8,support_staff,1,UPDATE_CUSTOMER,13,1,13,12.0,3.0,False,
8709,10,support_staff,1,UPDATE_CUSTOMER,16,1,9,12.0,3.0,False,
8710,4,auditor,1,SELECT_STAFF_ACTIVITY,141,24,12,12.0,3.0,False,
8711,18,billing_staff,2,SELECT_CUSTOMER,22,10,8,12.0,3.0,False,
8712,20,support_staff,1,UPDATE_CUSTOMER,15,1,6,12.0,3.0,True,security
8713,13,analyst,2,SELECT_RENTAL_SUMMARY,49,51,1,12.0,3.0,False,
8714,16,billing_staff,2,INSERT_PAYMENT,23,1,12,12.0,3.0,False,
8715,14,analyst,2,SELECT_CUSTOMER_HISTORY,65,62,2,12.0,3.0,False,
8716,5,billing_staff,1,SELECT_PAYMENT,46,3,9,12.0,3.0,False,
8717,15,auditor,2,SELECT_ALL_PAYMENTS,274,223,2,12.0,3.0,False,
8718,18,billing_staff,2,SELECT_CUSTOMER,29,5,4,12.0,3.0,False,
8719,8,support_staff,1,SELECT_CUSTOMER,24,2,10,12.0,3.0,False,
8720,3,analyst,1,SELECT_RENTAL_SUMMARY,56,160,9,13.0,3.0,False,
8721,13,analyst,2,SELECT_FILM_DETAILS,31,20,4,13.0,3.0,False,
8722,3,analyst,1,SELECT_CUSTOMER_HISTORY,76,36,14,13.0,3.0,False,
8723,18,billing_staff,2,SELECT_CUSTOMER,29,1,5,13.0,3.0,False,
8724,22,admin,2,SELECT_ALL_TABLES,599,537,5,13.0,3.0,False,
8725,16,billing_staff,2,SELECT_CUSTOMER,23,3,13,13.0,3.0,False,
8726,18,billing_staff,2,INSERT_PAYMENT,22,1,4,13.0,3.0,False,
8727,16,billing_staff,2,INSERT_PAYMENT,21,1,12,13.0,3.0,False,
8728,2,analyst,1,SELECT_CUSTOMER_HISTORY,81,92,11,13.0,3.0,False,
8729,10,support_staff,1,SELECT_RENTAL_STATUS,40,6,1,14.0,3.0,False,
8730,6,billing_staff,1,INSERT_PAYMENT,16,1,6,14.0,3.0,False,
8731,6,billing_staff,1,SELECT_PAYMENT,44,17,10,14.0,3.0,False,
8732,14,analyst,2,SELECT_FILM_DETAILS,35,24,4,14.0,3.0,False,
8733,20,support_staff,2,SELECT_CUSTOMER,29,4,10,14.0,3.0,False,
8734,20,support_staff,2,UPDATE_CUSTOMER,17,1,10,14.0,3.0,False,
8735,12,manager,2,SELECT_INVENTORY,68,101,13,14.0,3.0,False,
8736,6,billing_staff,1,SELECT_PAYMENT,44,19,13,14.0,3.0,False,
8737,1,manager,1,SELECT_REVENUE_REPORT,189,370,12,14.0,3.0,False,
8738,18,billing_staff,2,SELECT_PAYMENT,40,18,11,14.0,3.0,False,
8739,12,manager,2,SELECT_INVENTORY,70,178,12,14.0,3.0,False,
8740,14,analyst,2,SELECT_CUSTOMER_HISTORY,80,59,12,14.0,3.0,False,
8741,11,admin,1,SELECT_SYSTEM_LOGS,347,564,2,15.0,3.0,False,
8742,16,billing_staff,2,SELECT_PAYMENT,39,19,6,15.0,3.0,False,
8743,9,support_staff,1,SELECT_CUSTOMER,32,3,14,15.0,3.0,False,
8744,6,billing_staff,1,SELECT_PAYMENT,44,27,5,15.0,3.0,False,
8745,2,analyst,1,SELECT_RENTAL_SUMMARY,47,44,3,16.0,3.0,False,
8746,16,billing_staff,2,SELECT_PAYMENT,46,23,13,16.0,3.0,False,
8747,22,admin,2,SELECT_SYSTEM_LOGS,398,1015,12,16.0,3.0,False,
8748,17,billing_staff,2,INSERT_PAYMENT,20,1,6,16.0,3.0,False,
8749,5,billing_staff,1,SELECT_CUSTOMER,27,4,12,16.0,3.0,False,
8750,18,billing_staff,2,INSERT_PAYMENT,21,1,6,17.0,3.0,False,
8751,5,billing_staff,1,SELECT_CUSTOMER,22,4,7,17.0,3.0,False,
8752,9,support_staff,1,SELECT_CUSTOMER,34,7,8,17.0,3.0,False,
8753,13,analyst,2,SELECT_RENTAL_SUMMARY,40,194,6,17.0,3.0,False,
8754,13,analyst,2,SELECT_FILM_DETAILS,32,39,8,17.0,3.0,False,
8755,19,support_staff,2,SELECT_RENTAL_STATUS,42,2,2,17.0,3.0,False,
8756,14,analyst,2,SELECT_CUSTOMER_HISTORY,69,10,14,8.0,4.0,False,
8757,2,analyst,1,SELECT_RENTAL_SUMMARY,43,189,13,8.0,4.0,False,
8758,16,billing_staff,2,SELECT_CUSTOMER,29,6,6,8.0,4.0,False,
8759,7,billing_staff,1,INSERT_PAYMENT,21,1,11,8.0,4.0,False,
8760,5,billing_staff,1,SELECT_PAYMENT,38,19,3,8.0,4.0,False,
8761,17,billing_staff,2,SELECT_CUSTOMER,28,1,7,8.0,4.0,False,
8762,5,billing_staff,1,INSERT_PAYMENT,17,1,5,8.0,4.0,False,
8763,13,analyst,2,SELECT_FILM_DETAILS,27,43,7,9.0,4.0,False,
8764,5,billing_staff,1,SELECT_PAYMENT,46,11,14,9.0,4.0,False,
8765,2,analyst,1,SELECT_FILM_DETAILS,30,27,11,9.0,4.0,False,
8766,16,billing_staff,2,SELECT_CUSTOMER,22,3,10,9.0,4.0,False,
8767,15,auditor,2,SELECT_ALL_PAYMENTS,250,448,10,9.0,4.0,False,
8768,19,support_staff,2,UPDATE_CUSTOMER,17,1,1,9.0,4.0,False,
8769,3,analyst,1,SELECT_RENTAL_SUMMARY,41,137,9,9.0,4.0,False,
8770,15,auditor,2,SELECT_STAFF_ACTIVITY,162,84,8,10.0,4.0,False,
8771,14,analyst,2,SELECT_FILM_DETAILS,24,21,5,10.0,4.0,False,
8772,11,admin,1,SELECT_SYSTEM_LOGS,323,1635,11,10.0,4.0,False,
8773,10,support_staff,1,UPDATE_CUSTOMER,15,1,14,10.0,4.0,False,
8774,14,analyst,2,SELECT_CUSTOMER_HISTORY,69,90,11,10.0,4.0,False,
8775,3,analyst,1,SELECT_CUSTOMER_HISTORY,82,70,12,10.0,4.0,False,
8776,11,admin,1,SELECT_SYSTEM_LOGS,471,1071,2,10.0,4.0,False,
8777,8,support_staff,1,SELECT_RENTAL_STATUS,32,17,14,11.0,4.0,False,
8778,20,support_staff,2,SELECT_CUSTOMER,32,4,4,11.0,4.0,False,
8779,9,support_staff,1,UPDATE_CUSTOMER,15,1,10,11.0,4.0,False,
8780,5,billing_staff,1,INSERT_PAYMENT,18,1,10,11.0,4.0,False,
8781,6,billing_staff,1,SELECT_CUSTOMER,29,10,4,12.0,4.0,False,
8782,11,admin,1,UPDATE_STAFF,17,1,12,12.0,4.0,False,
8783,11,admin,1,SELECT_ALL_TABLES,585,384,12,12.0,4.0,False,
8784,2,analyst,1,SELECT_RENTAL_SUMMARY,44,79,6,12.0,4.0,False,
8785,5,billing_staff,1,SELECT_CUSTOMER,23,4,11,12.0,4.0,False,
8786,16,billing_staff,2,SELECT_CUSTOMER,28,9,1,12.0,4.0,False,
8787,1,manager,1,SELECT_REVENUE_REPORT,183,223,4,12.0,4.0,False,
8788,13,analyst,2,SELECT_FILM_DETAILS,31,41,6,12.0,4.0,False,
8789,2,analyst,1,SELECT_CUSTOMER_HISTORY,66,36,10,12.0,4.0,False,
8790,11,admin,1,SELECT_SYSTEM_LOGS,470,830,9,12.0,4.0,False,
8791,22,admin,2,SELECT_ALL_TABLES,414,378,3,12.0,4.0,False,
8792,19,support_staff,2,SELECT_RENTAL_STATUS,39,14,4,12.0,4.0,False,
8793,9,support_staff,1,SELECT_CUSTOMER,92,12,11,12.0,4.0,True,performance
8794,2,analyst,1,SELECT_RENTAL_SUMMARY,41,29,5,13.0,4.0,False,
8795,8,support_staff,1,SELECT_RENTAL_STATUS,44,15,2,13.0,4.0,False,
8796,2,analyst,1,SELECT_CUSTOMER_HISTORY,84,33,13,14.0,4.0,False,
8797,4,auditor,1,SELECT_ALL_PAYMENTS,318,501,13,14.0,4.0,False,
8798,18,billing_staff,2,INSERT_PAYMENT,17,1,13,14.0,4.0,False,
8799,20,support_staff,2,SELECT_CUSTOMER,34,5,7,14.0,4.0,False,
8800,3,analyst,1,SELECT_RENTAL_SUMMARY,42,128,13,14.0,4.0,False,
8801,10,support_staff,1,UPDATE_CUSTOMER,15,1,11,14.0,4.0,False,
8802,18,billing_staff,2,SELECT_PAYMENT,37,12,1,14.0,4.0,False,
8803,11,admin,1,SELECT_ALL_TABLES,498,2759,11,14.0,4.0,False,
8804,15,auditor,2,SELECT_ALL_PAYMENTS,260,881,10,14.0,4.0,False,
8805,10,support_staff,1,SELECT_RENTAL_STATUS,34,13,7,14.0,4.0,False,
8806,15,auditor,2,SELECT_STAFF_ACTIVITY,154,42,8,14.0,4.0,False,
8807,11,admin,1,UPDATE_STAFF,17,1,3,15.0,4.0,False,
8808,18,billing_staff,2,SELECT_CUSTOMER,22,7,9,15.0,4.0,False,
8809,13,analyst,2,SELECT_FILM_DETAILS,30,17,11,15.0,4.0,False,
8810,6,billing_staff,1,INSERT_PAYMENT,22,1,5,15.0,4.0,False,
8811,5,billing_staff,1,SELECT_CUSTOMER,29,9,12,15.0,4.0,False,
8812,18,billing_staff,2,SELECT_CUSTOMER,24,4,10,15.0,4.0,False,
8813,12,manager,2,SELECT_REVENUE_REPORT,204,188,13,15.0,4.0,False,
8814,5,billing_staff,1,INSERT_PAYMENT,19,1,10,15.0,4.0,False,
8815,15,auditor,2,SELECT_STAFF_ACTIVITY,166,84,14,16.0,4.0,False,
8816,19,support_staff,2,SELECT_CUSTOMER,31,3,6,16.0,4.0,False,
8817,12,manager,2,SELECT_STORE_SUMMARY,65,4,14,16.0,4.0,False,
8818,4,auditor,1,SELECT_RENTAL_AUDIT,208,183,1,16.0,4.0,False,
8819,7,billing_staff,1,SELECT_PAYMENT,44,1,7,17.0,4.0,False,
8820,22,admin,2,SELECT_ALL_TABLES,597,3842,3,17.0,4.0,False,
8821,16,billing_staff,2,INSERT_PAYMENT,21,1,6,17.0,4.0,False,
8822,20,support_staff,2,UPDATE_CUSTOMER,16,1,11,17.0,4.0,False,
8823,4,auditor,1,SELECT_ALL_PAYMENTS,269,144,4,17.0,4.0,False,
8824,20,support_staff,2,SELECT_CUSTOMER,24,2,6,17.0,4.0,False,
8825,15,auditor,2,SELECT_RENTAL_AUDIT,201,237,2,17.0,4.0,False,
8826,16,billing_staff,2,INSERT_PAYMENT,16,1,8,17.0,4.0,False,
8827,17,billing_staff,2,SELECT_CUSTOMER,21,4,13,17.0,4.0,False,
8828,17,billing_staff,2,INSERT_PAYMENT,17,1,11,17.0,4.0,False,
8829,20,support_staff,2,SELECT_CUSTOMER,35,9,4,17.0,4.0,False,
8830,13,analyst,2,SELECT_FILM_DETAILS,29,35,3,3.0,5.0,True,temporal
8831,18,billing_staff,2,INSERT_PAYMENT,23,1,4,8.0,5.0,False,
8832,3,analyst,1,SELECT_FILM_DETAILS,30,42,9,8.0,5.0,False,
8833,2,analyst,1,SELECT_FILM_DETAILS,33,29,14,8.0,5.0,False,
8834,9,support_staff,1,SELECT_RENTAL_STATUS,41,16,12,8.0,5.0,False,
8835,16,billing_staff,2,SELECT_CUSTOMER,21,2,5,8.0,5.0,False,
8836,7,billing_staff,1,INSERT_PAYMENT,23,1,3,8.0,5.0,False,
8837,13,analyst,2,SELECT_RENTAL_SUMMARY,52,117,5,8.0,5.0,False,
8838,8,support_staff,1,SELECT_CUSTOMER,27,1,10,9.0,5.0,False,
8839,18,billing_staff,2,SELECT_PAYMENT,37,18,6,9.0,5.0,False,
8840,15,auditor,2,SELECT_STAFF_ACTIVITY,577,706,9,9.0,5.0,True,performance
8841,12,manager,2,SELECT_REVENUE_REPORT,209,243,8,9.0,5.0,False,
8842,11,admin,1,SELECT_ALL_TABLES,474,3843,9,9.0,5.0,False,
8843,16,billing_staff,2,SELECT_CUSTOMER,21,3,1,9.0,5.0,False,
8844,9,support_staff,1,UPDATE_CUSTOMER,17,1,7,9.0,5.0,False,
8845,11,admin,1,SELECT_ALL_TABLES,586,1644,7,9.0,5.0,False,
8846,20,support_staff,2,UPDATE_CUSTOMER,12,1,2,10.0,5.0,False,
8847,7,billing_staff,1,INSERT_PAYMENT,20,1,14,10.0,5.0,False,
8848,8,support_staff,1,SELECT_RENTAL_STATUS,45,12,13,10.0,5.0,False,
8849,15,auditor,2,SELECT_STAFF_ACTIVITY,122,84,13,10.0,5.0,False,
8850,19,support_staff,2,SELECT_CUSTOMER,31,6,5,10.0,5.0,False,
8851,4,auditor,1,SELECT_RENTAL_AUDIT,150,188,4,10.0,5.0,False,
8852,4,auditor,1,SELECT_ALL_PAYMENTS,318,586,8,10.0,5.0,False,
8853,7,billing_staff,1,SELECT_CUSTOMER,26,8,5,10.0,5.0,False,
8854,16,billing_staff,2,SELECT_PAYMENT,40,12,11,11.0,5.0,False,
8855,22,admin,2,SELECT_SYSTEM_LOGS,365,1078,10,11.0,5.0,False,
8856,19,support_staff,2,UPDATE_CUSTOMER,17,1,12,11.0,5.0,False,
8857,10,support_staff,1,SELECT_CUSTOMER,32,5,3,11.0,5.0,False,
8858,12,manager,2,SELECT_REVENUE_REPORT,202,450,12,11.0,5.0,False,
8859,9,support_staff,1,UPDATE_CUSTOMER,15,1,4,11.0,5.0,False,
8860,2,analyst,1,SELECT_CUSTOMER_HISTORY,75,92,4,11.0,5.0,False,
8861,7,billing_staff,1,INSERT_PAYMENT,16,1,5,11.0,5.0,False,
8862,9,support_staff,1,SELECT_CUSTOMER,35,6,3,11.0,5.0,False,
8863,9,support_staff,1,UPDATE_CUSTOMER,16,1,2,11.0,5.0,False,
8864,10,support_staff,1,SELECT_RENTAL_STATUS,33,19,2,12.0,5.0,False,
8865,18,billing_staff,2,SELECT_PAYMENT,33,12,3,12.0,5.0,False,
8866,13,analyst,2,SELECT_RENTAL_SUMMARY,51,14,12,12.0,5.0,False,
8867,13,analyst,2,SELECT_FILM_DETAILS,27,49,11,12.0,5.0,False,
8868,12,manager,2,SELECT_STORE_SUMMARY,59,1,1,12.0,5.0,False,
8869,17,billing_staff,2,SELECT_PAYMENT,38,16,5,12.0,5.0,False,
8870,9,support_staff,1,UPDATE_CUSTOMER,12,1,11,12.0,5.0,False,
8871,4,auditor,1,SELECT_RENTAL_AUDIT,177,226,2,12.0,5.0,False,
8872,10,support_staff,1,SELECT_RENTAL_STATUS,45,5,1,12.0,5.0,False,
8873,10,support_staff,1,SELECT_CUSTOMER,26,3,7,13.0,5.0,False,
8874,9,support_staff,1,SELECT_CUSTOMER,26,5,1,13.0,5.0,False,
8875,10,support_staff,1,UPDATE_CUSTOMER,13,1,5,13.0,5.0,False,
8876,9,support_staff,1,SELECT_RENTAL_STATUS,47,4,9,13.0,5.0,False,
8877,7,billing_staff,1,INSERT_PAYMENT,20,1,9,13.0,5.0,False,
8878,8,support_staff,1,SELECT_RENTAL_STATUS,37,14,13,13.0,5.0,False,
8879,6,billing_staff,1,SELECT_PAYMENT,36,7,4,13.0,5.0,False,
8880,3,analyst,1,SELECT_FILM_DETAILS,26,26,3,13.0,5.0,False,
8881,17,billing_staff,2,SELECT_PAYMENT,42,19,12,13.0,5.0,False,
8882,11,admin,1,SELECT_SYSTEM_LOGS,320,1050,1,13.0,5.0,False,
8883,21,support_staff,2,SELECT_RENTAL_STATUS,33,19,9,13.0,5.0,False,
8884,15,auditor,2,SELECT_RENTAL_AUDIT,208,183,2,13.0,5.0,False,
8885,17,billing_staff,2,SELECT_CUSTOMER,28,10,6,13.0,5.0,False,
8886,12,manager,2,SELECT_STORE_SUMMARY,52,3,5,14.0,5.0,False,
8887,16,billing_staff,2,SELECT_PAYMENT,47,9,6,14.0,5.0,False,
8888,8,support_staff,1,SELECT_RENTAL_STATUS,37,13,3,14.0,5.0,False,
8889,22,admin,2,SELECT_SYSTEM_LOGS,443,1130,13,14.0,5.0,False,
8890,2,analyst,1,SELECT_CUSTOMER_HISTORY,85,75,5,14.0,5.0,False,
8891,16,billing_staff,2,SELECT_PAYMENT,41,19,9,14.0,5.0,False,
8892,18,billing_staff,2,SELECT_PAYMENT,45,10,2,14.0,5.0,False,
8893,5,billing_staff,1,INSERT_PAYMENT,19,1,10,15.0,5.0,False,
8894,12,manager,2,SELECT_REVENUE_REPORT,171,189,3,15.0,5.0,False,
8895,19,support_staff,2,SELECT_CUSTOMER,30,9,4,15.0,5.0,False,
8896,10,support_staff,1,SELECT_CUSTOMER,25,4,5,15.0,5.0,False,
8897,10,support_staff,1,UPDATE_CUSTOMER,16,1,10,15.0,5.0,False,
8898,18,billing_staff,2,SELECT_CUSTOMER,21,3,13,15.0,5.0,False,
8899,5,billing_staff,1,INSERT_PAYMENT,22,1,9,15.0,5.0,False,
8900,20,support_staff,2,UPDATE_CUSTOMER,13,1,14,15.0,5.0,False,
8901,2,analyst,1,SELECT_RENTAL_SUMMARY,41,28,11,15.0,5.0,False,
8902,13,analyst,2,SELECT_FILM_DETAILS,30,29,7,15.0,5.0,False,
8903,18,billing_staff,2,SELECT_CUSTOMER,24,2,13,15.0,5.0,False,
8904,18,billing_staff,2,SELECT_PAYMENT,34,12,4,15.0,5.0,False,
8905,17,billing_staff,2,SELECT_CUSTOMER,105,16,11,16.0,5.0,True,performance
8906,16,billing_staff,2,INSERT_PAYMENT,20,1,5,16.0,5.0,False,
8907,22,admin,2,SELECT_ALL_TABLES,421,2197,2,16.0,5.0,False,
8908,5,billing_staff,1,SELECT_CUSTOMER,24,2,2,16.0,5.0,False,
8909,11,admin,1,SELECT_ALL_TABLES,449,660,3,16.0,5.0,False,
8910,1,manager,1,SELECT_INVENTORY,60,184,2,16.0,5.0,False,
8911,10,support_staff,1,SELECT_RENTAL_STATUS,38,9,14,16.0,5.0,False,
8912,14,analyst,2,SELECT_FILM_DETAILS,30,45,10,16.0,5.0,False,
8913,20,support_staff,2,SELECT_RENTAL_STATUS,34,9,13,16.0,5.0,False,
8914,16,billing_staff,2,SELECT_PAYMENT,36,20,2,17.0,5.0,False,
8915,10,support_staff,1,SELECT_RENTAL_STATUS,45,3,9,17.0,5.0,False,
8916,13,analyst,2,SELECT_RENTAL_SUMMARY,51,169,6,17.0,5.0,False,
8917,10,support_staff,1,SELECT_RENTAL_STATUS,35,3,7,17.0,5.0,False,
8918,5,billing_staff,1,SELECT_PAYMENT,44,12,1,17.0,5.0,False,
8919,5,billing_staff,1,SELECT_CUSTOMER,21,4,2,17.0,5.0,False,
8920,16,billing_staff,2,SELECT_PAYMENT,46,20,4,1.0,6.0,True,temporal
8921,17,billing_staff,2,SELECT_PAYMENT,39,13,8,10.0,6.0,True,temporal
8922,2,analyst,1,SELECT_FILM_DETAILS,24,47,14,10.0,6.0,True,temporal
8923,16,billing_staff,2,INSERT_PAYMENT,17,1,1,11.0,6.0,True,temporal
8924,19,support_staff,2,SELECT_RENTAL_STATUS,46,18,9,11.0,6.0,True,temporal
8925,10,support_staff,1,UPDATE_CUSTOMER,14,1,8,13.0,6.0,True,temporal
8926,14,analyst,2,SELECT_RENTAL_SUMMARY,57,147,7,13.0,6.0,True,temporal
8927,9,support_staff,1,SELECT_CUSTOMER,26,1,10,14.0,6.0,True,temporal
8928,11,admin,1,SELECT_SYSTEM_LOGS,459,228,7,14.0,6.0,True,temporal
8929,6,billing_staff,1,INSERT_PAYMENT,17,1,13,14.0,6.0,True,temporal
8930,17,billing_staff,2,SELECT_PAYMENT,39,21,13,2.0,1.0,True,temporal
8931,2,analyst,1,SELECT_CUSTOMER_HISTORY,73,56,10,8.0,1.0,False,
8932,11,admin,1,UPDATE_STAFF,18,1,6,8.0,1.0,False,
8933,14,analyst,2,SELECT_CUSTOMER_HISTORY,65,33,13,8.0,1.0,False,
8934,2,analyst,1,SELECT_CUSTOMER_HISTORY,87,43,1,8.0,1.0,False,
8935,20,support_staff,2,SELECT_CUSTOMER,100,88,4,9.0,1.0,True,performance
8936,8,support_staff,1,SELECT_RENTAL_STATUS,42,2,13,9.0,1.0,False,
8937,21,support_staff,2,UPDATE_CUSTOMER,17,1,4,9.0,1.0,False,
8938,17,billing_staff,2,SELECT_PAYMENT,35,1,8,9.0,1.0,False,
8939,9,support_staff,1,UPDATE_CUSTOMER,17,1,14,9.0,1.0,False,
8940,19,support_staff,2,SELECT_CUSTOMER,31,10,5,9.0,1.0,False,
8941,15,auditor,2,SELECT_ALL_PAYMENTS,305,268,8,9.0,1.0,False,
8942,7,billing_staff,1,SELECT_PAYMENT,36,15,11,9.0,1.0,False,
8943,8,support_staff,1,SELECT_CUSTOMER,29,2,3,9.0,1.0,False,
8944,6,billing_staff,1,INSERT_PAYMENT,22,1,13,10.0,1.0,False,
8945,1,manager,2,SELECT_STORE_SUMMARY,65,3,5,10.0,1.0,True,security
8946,18,billing_staff,2,SELECT_CUSTOMER,25,1,2,10.0,1.0,False,
8947,16,billing_staff,1,SELECT_PAYMENT,38,13,10,10.0,1.0,True,security
8948,14,analyst,2,SELECT_CUSTOMER_HISTORY,71,56,9,10.0,1.0,False,
8949,6,billing_staff,1,SELECT_PAYMENT,35,24,2,10.0,1.0,False,
8950,1,manager,1,SELECT_STORE_SUMMARY,66,3,9,10.0,1.0,False,
8951,12,manager,2,SELECT_INVENTORY,58,96,12,10.0,1.0,False,
8952,10,support_staff,1,SELECT_RENTAL_STATUS,41,7,5,10.0,1.0,False,
8953,17,billing_staff,2,INSERT_PAYMENT,16,1,1,11.0,1.0,False,
8954,14,analyst,2,SELECT_RENTAL_SUMMARY,51,114,9,11.0,1.0,False,
8955,17,billing_staff,2,SELECT_PAYMENT,47,6,7,11.0,1.0,False,
8956,11,admin,1,SELECT_SYSTEM_LOGS,448,1240,1,11.0,1.0,False,
8957,7,billing_staff,1,SELECT_CUSTOMER,20,9,10,11.0,1.0,False,
8958,20,support_staff,2,SELECT_CUSTOMER,29,4,1,11.0,1.0,False,
8959,19,support_staff,2,UPDATE_CUSTOMER,15,1,12,11.0,1.0,False,
8960,20,support_staff,2,UPDATE_CUSTOMER,13,1,14,11.0,1.0,False,
8961,5,billing_staff,1,INSERT_PAYMENT,22,1,2,12.0,1.0,False,
8962,12,manager,2,SELECT_STORE_SUMMARY,50,3,13,12.0,1.0,False,
8963,11,admin,1,SELECT_SYSTEM_LOGS,393,1405,3,12.0,1.0,False,
8964,4,auditor,1,SELECT_ALL_PAYMENTS,298,699,3,12.0,1.0,False,
8965,22,admin,2,SELECT_SYSTEM_LOGS,473,684,9,12.0,1.0,False,
8966,19,support_staff,2,SELECT_RENTAL_STATUS,46,4,6,12.0,1.0,False,
8967,20,support_staff,2,SELECT_RENTAL_STATUS,46,8,6,13.0,1.0,False,
8968,15,auditor,2,SELECT_ALL_PAYMENTS,1134,7891,13,13.0,1.0,True,performance
8969,16,billing_staff,2,INSERT_PAYMENT,19,1,10,13.0,1.0,False,
8970,21,support_staff,2,SELECT_CUSTOMER,29,5,13,14.0,1.0,False,
8971,21,support_staff,2,UPDATE_CUSTOMER,17,1,4,14.0,1.0,False,
8972,3,analyst,1,SELECT_CUSTOMER_HISTORY,82,20,1,14.0,1.0,False,
8973,15,auditor,2,SELECT_STAFF_ACTIVITY,128,81,13,14.0,1.0,False,
8974,2,analyst,1,SELECT_RENTAL_SUMMARY,56,156,11,14.0,1.0,False,
8975,5,billing_staff,1,SELECT_CUSTOMER,26,9,6,14.0,1.0,False,
8976,18,billing_staff,2,SELECT_CUSTOMER,20,7,8,14.0,1.0,False,
8977,1,manager,1,SELECT_STORE_SUMMARY,55,5,7,14.0,1.0,False,
8978,4,auditor,1,SELECT_RENTAL_AUDIT,147,177,10,14.0,1.0,False,
8979,13,analyst,2,SELECT_CUSTOMER_HISTORY,82,5,12,14.0,1.0,False,
8980,1,manager,1,SELECT_REVENUE_REPORT,233,404,11,14.0,1.0,False,
8981,15,auditor,2,SELECT_STAFF_ACTIVITY,146,15,9,14.0,1.0,False,
8982,7,billing_staff,1,SELECT_CUSTOMER,23,1,2,15.0,1.0,False,
8983,7,billing_staff,1,SELECT_PAYMENT,198,49,5,15.0,1.0,True,performance
8984,13,analyst,2,SELECT_RENTAL_SUMMARY,46,73,1,15.0,1.0,False,
8985,15,auditor,2,SELECT_STAFF_ACTIVITY,124,53,5,15.0,1.0,False,
8986,16,billing_staff,2,SELECT_PAYMENT,33,26,11,15.0,1.0,False,
8987,10,support_staff,1,SELECT_CUSTOMER,94,71,1,16.0,1.0,True,performance
8988,8,support_staff,1,UPDATE_CUSTOMER,15,1,8,16.0,1.0,False,
8989,2,analyst,1,SELECT_RENTAL_SUMMARY,40,160,14,16.0,1.0,False,
8990,7,billing_staff,1,SELECT_CUSTOMER,29,3,9,16.0,1.0,False,
8991,20,support_staff,2,SELECT_RENTAL_STATUS,169,97,3,16.0,1.0,True,performance
8992,11,admin,1,UPDATE_STAFF,19,1,5,16.0,1.0,False,
8993,21,support_staff,2,SELECT_CUSTOMER,34,9,3,17.0,1.0,False,
8994,7,billing_staff,1,SELECT_PAYMENT,34,6,4,17.0,1.0,False,
8995,4,auditor,1,SELECT_RENTAL_AUDIT,193,198,8,17.0,1.0,False,
8996,10,support_staff,1,UPDATE_CUSTOMER,16,1,13,17.0,1.0,False,
8997,7,billing_staff,1,SELECT_PAYMENT,44,20,12,17.0,1.0,False,
8998,11,admin,1,SELECT_SYSTEM_LOGS,399,175,11,17.0,1.0,False,
8999,10,support_staff,1,SELECT_RENTAL_STATUS,32,17,4,17.0,1.0,False,
9000,10,support_staff,1,UPDATE_CUSTOMER,17,1,2,17.0,1.0,False,
9001,10,support_staff,1,SELECT_CUSTOMER,33,9,5,17.0,1.0,False,
9002,14,analyst,2,SELECT_FILM_DETAILS,24,22,3,1.0,2.0,True,temporal
9003,10,support_staff,1,SELECT_RENTAL_STATUS,32,11,7,8.0,2.0,False,
